Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
9/9/03,,81,67,0,0,0
9/10/03,,82,65,0,0,0
9/11/03,,84,68,0,0,0
9/12/03,,82,64,0.05,0,0
9/13/03,,86,70,0.01,0,0
9/14/03,,75,61,0.66,0,0
9/15/03,,75,56,0,0,0
9/16/03,,83,57,0,0,0
9/17/03,,82,61,0,0,0
9/18/03,,80,61,0,0,0
9/19/03,,68,53,0,0,0
9/20/03,,70,46,0,0,0
9/21/03,,77,53,0.1,0,0
9/22/03,,69,54,0.32,0,0
9/23/03,,69,48,0,0,0
9/24/03,,70,54,0.11,0,0
9/25/03,,61,47,0,0,0
9/26/03,,65,49,0.57,0,0
9/27/03,,63,48,0,0,0
9/28/03,,59,46,0.02,0,0
9/29/03,,58,42,0,0,0
9/30/03,,56,42,0,0,0
10/1/03,,54,36,0,0,0
10/2/03,,53,32,0,0,0
10/3/03,,54,40,0.29,0,0
10/4/03,,59,41,0,0,0
10/5/03,,59,45,0,0,0
10/6/03,,62,43,0,0,0
10/7/03,,80,49,0,0,0
10/8/03,,80,54,0,0,0
10/9/03,,73,58,0,0,0
10/10/03,,76,54,0,0,0
10/11/03,,78,57,0.04,0,0
10/12/03,,69,49,0,0,0
10/13/03,,73,48,0,0,0
10/14/03,,60,49,1,0,0
10/15/03,,62,42,0,0,0
10/16/03,,55,40,0,0,0
10/17/03,,58,36,0,0,0
10/18/03,,69,43,0,0,0
10/19/03,,65,53,0,0,0
10/20/03,,85,53,0,0,0
10/21/03,,67,50,0,0,0
10/22/03,,56,43,0,0,0
10/23/03,,55,45,0,0,0
10/24/03,,61,43,0.15,0,0
10/25/03,,57,47,0.41,0,0
10/26/03,,46,36,0,0,0
10/27/03,,43,36,0.01,0,0
10/28/03,,55,42,0.06,0,0
10/29/03,,49,40,0.03,0,0
10/30/03,,71,42,0,0,0
10/31/03,,67,50,0,0,0
11/1/03,,51,48,0.05,0,0
11/2/03,,58,50,1.2,0,0
11/3/03,,54,49,0.72,0,0
11/4/03,,69,50,0.61,0,0
11/5/03,,50,39,0,0,0
11/6/03,,46,33,0,0,0
11/7/03,,44,28,0,0,0
11/8/03,,36,24,0,0,0
11/9/03,,41,27,0,0,0
11/10/03,,53,31,0.01,0,0
11/11/03,,57,49,0.01,0,0
11/12/03,,62,35,0,0,0
11/13/03,,40,30,0,0,0
11/14/03,,50,27,0,0,0
11/15/03,,43,39,0.03,0,0
11/16/03,,49,43,0.07,0,0
11/17/03,,55,40,0.3,0,0
11/18/03,,62,50,2.23,0,0
11/19/03,,58,38,0,0,0
11/20/03,,65,39,0,0,0
11/21/03,,53,43,0,0,0
11/22/03,,62,47,0,0,0
11/23/03,,66,31,1.07,0,0
11/24/03,,31,21,0,0,0
11/25/03,,40,26,0,0,0
11/26/03,,48,33,0,0,0
11/27/03,,45,38,0.02,0,0
11/28/03,,38,28,0,0.2,0
11/29/03,,37,25,0,0,0
11/30/03,,54,37,0,0,0
12/1/03,,42,30,0,0,0
12/2/03,,37,25,0,0,0
12/3/03,,40,31,0,0,0
12/4/03,,39,33,0.3,0,0
12/5/03,,42,34,0.53,0,0
12/6/03,,38,30,0,0,0
12/7/03,,40,29,0,0,0
12/8/03,,45,36,0,0,0
12/9/03,,50,41,0.35,0,0
12/10/03,,55,30,0.45,0,0
12/11/03,,30,15,0,0,0
12/12/03,,26,12,0,0,0
12/13/03,,30,19,0.02,0.5,1
12/14/03,,31,26,0.02,0.4,1
12/15/03,,38,24,0,0,0
12/16/03,,42,24,0.04,0,0
12/17/03,,26,19,0.01,0.4,0
12/18/03,,28,20,0,0.1,0
12/19/03,,31,19,0,0,0
12/20/03,,31,13,0,0,0
12/21/03,,47,26,0,0,0
12/22/03,,45,37,0.04,0,0
12/23/03,,38,27,0.06,1,1
12/24/03,,27,19,0.01,0.2,1
12/25/03,,37,18,0,0,1
12/26/03,,43,22,0,0,0
12/27/03,,49,33,0,0,0
12/28/03,,49,42,0.2,0,0
12/29/03,,48,30,0,0,0
12/30/03,,41,26,0,0,0
12/31/03,,42,29,0,0,0
1/1/04,,50,28,0,0,0
1/2/04,,61,41,0.01,0,0
1/3/04,,54,32,0.01,0.1,0
1/4/04,,34,29,0.54,6.1,6
1/5/04,,31,5,0.03,0.3,6
1/6/04,,10,-2,0,0,5
1/7/04,,24,6,0,0,5
1/8/04,,31,23,0,0,4
1/9/04,,28,19,0,0.2,3
1/10/04,,27,19,0,0,3
1/11/04,,40,27,0,0,2
1/12/04,,40,31,0,0,1
1/13/04,,33,27,0,0,1
1/14/04,,36,21,0,0,1
1/15/04,,25,15,0,0,1
1/16/04,,28,25,0,0,0
1/17/04,,34,28,0.11,0,0
1/18/04,,30,7,0,0,0
1/19/04,,19,5,0,0,0
1/20/04,,22,12,0,0,0
1/21/04,,38,14,0,0,0
1/22/04,,23,5,0,0,0
1/23/04,,26,7,0.06,0.9,1
1/24/04,,23,15,0.02,0.7,2
1/25/04,,22,14,0.02,0.5,2
1/26/04,,25,19,0.01,0.5,2
1/27/04,,25,10,0.22,3.2,5
1/28/04,,14,3,0,0,4
1/29/04,,6,1,0.06,0.8,5
1/30/04,,4,-6,0,0,5
1/31/04,,14,-5,0,0,4
2/1/04,,31,13,0,0,4
2/2/04,,34,24,0.15,1.6,5
2/3/04,,34,10,0.05,0.5,6
2/4/04,,26,6,0,0,6
2/5/04,,29,24,0.16,1.7,7
2/6/04,,31,27,0.05,0.3,7
2/7/04,,30,21,0.04,1.1,8
2/8/04,,27,14,0,0,8
2/9/04,,33,25,0,0,7
2/10/04,,28,16,0,0.2,7
2/11/04,,36,14,0,0,7
2/12/04,,27,18,0,0,6
2/13/04,,29,12,0,0,6
2/14/04,,35,23,0,0,6
2/15/04,,25,18,0,0.3,6
2/16/04,,27,15,0,0,6
2/17/04,,36,20,0,0,4
2/18/04,,43,20,0,0,4
2/19/04,,45,32,0,0,3
2/20/04,,45,34,0.2,0,0
2/21/04,,40,31,0.09,0.4,0
2/22/04,,45,25,0,0,0
2/23/04,,46,39,0.01,0,0
2/24/04,,39,32,0,0,0
2/25/04,,38,25,0,0,0
2/26/04,,41,29,0,0,0
2/27/04,,45,29,0,0,0
2/28/04,,55,31,0,0,0
2/29/04,,61,41,0,0,0
3/1/04,,63,46,0.11,0,0
3/2/04,,50,41,0,0,0
3/3/04,,47,39,0.02,0,0
3/4/04,,45,40,1.09,0,0
3/5/04,,61,40,0.87,0,0
3/6/04,,45,38,0,0,0
3/7/04,,45,34,0.02,0,0
3/8/04,,40,30,0,0,0
3/9/04,,39,30,0,0,0
3/10/04,,48,27,0,0,0
3/11/04,,43,18,0,0,0
3/12/04,,34,17,0,0,0
3/13/04,,47,22,0,0,0
3/14/04,,44,35,0.17,0,0
3/15/04,,37,29,0.01,0.2,0
3/16/04,,35,30,0,0,0
3/17/04,,37,29,0.08,0.9,1
3/18/04,,42,28,0.13,0.9,0
3/19/04,,52,29,0,0,0
3/20/04,,63,33,0.05,0,0
3/21/04,,34,25,0,0,0
3/22/04,,40,21,0,0,0
3/23/04,,60,32,0,0,0
3/24/04,,64,44,0.27,0,0
3/25/04,,62,56,0.04,0,0
3/26/04,,68,47,0.3,0,0
3/27/04,,61,43,0,0,0
3/28/04,,75,49,0.75,0,0
3/29/04,,61,43,0,0,0
3/30/04,,58,38,0.02,0,0
3/31/04,,48,37,0,0,0
4/1/04,,50,36,0,0,0
4/2/04,,54,35,0,0,0
4/3/04,,59,33,0,0,0
4/4/04,,46,34,0,0,0
4/5/04,,50,32,0,0,0
4/6/04,,73,44,0,0,0
4/7/04,,63,45,0,0,0
4/8/04,,57,42,0,0,0
4/9/04,,56,36,0,0,0
4/10/04,,55,36,0,0,0
4/11/04,,45,35,0,0,0
4/12/04,,42,34,0,0,0
4/13/04,,46,33,0,0,0
4/14/04,,69,31,0,0,0
4/15/04,,75,50,0,0,0
4/16/04,,83,56,0.04,0,0
4/17/04,,79,53,0.07,0,0
4/18/04,,87,54,0,0,0
4/19/04,,73,48,0,0,0
4/20/04,,64,45,0.76,0,0
4/21/04,,65,48,0.02,0,0
4/22/04,,53,43,0,0,0
4/23/04,,62,42,0,0,0
4/24/04,,53,43,0.46,0,0
4/25/04,,63,46,0.06,0,0
4/26/04,,61,45,0,0,0
4/27/04,,52,37,0,0,0
4/28/04,,79,49,0,0,0
4/29/04,,78,60,0.16,0,0
4/30/04,,60,43,0.33,0,0
5/1/04,,48,43,0.06,0,0
5/2/04,,51,38,0,0,0
5/3/04,,51,33,0,0,0
5/4/04,,67,44,0,0,0
5/5/04,,65,45,0,0,0
5/6/04,,85,56,0,0,0
5/7/04,,56,48,0.15,0,0
5/8/04,,86,51,0,0,0
5/9/04,,88,54,0.24,0,0
5/10/04,,85,60,0,0,0
5/11/04,,83,55,0,0,0
5/12/04,,85,67,0.56,0,0
5/13/04,,78,67,0.41,0,0
5/14/04,,69,49,1,0,0
5/15/04,,55,44,0,0,0
5/16/04,,70,43,0,0,0
5/17/04,,81,60,0,0,0
5/18/04,,74,50,0.32,0,0
5/19/04,,72,49,0,0,0
5/20/04,,85,68,0.07,0,0
5/21/04,,78,52,0.32,0,0
5/22/04,,81,58,0.21,0,0
5/23/04,,82,56,0.09,0,0
5/24/04,,66,49,0,0,0
5/25/04,,69,51,0.19,0,0
5/26/04,,66,52,0,0,0
5/27/04,,78,50,0,0,0
5/28/04,,60,47,0,0,0
5/29/04,,69,51,0.02,0,0
5/30/04,,76,63,1.6,0,0
5/31/04,,67,57,0.33,0,0
6/1/04,,76,57,0.04,0,0
6/2/04,,65,53,0.15,0,0
6/3/04,,69,52,0,0,0
6/4/04,,71,48,0,0,0
6/5/04,,76,53,0,0,0
6/6/04,,84,67,0,0,0
6/7/04,,89,65,0,0,0
6/8/04,,92,73,0,0,0
6/9/04,,86,70,0.02,0,0
6/10/04,,76,60,1.09,0,0
6/11/04,,82,66,0.14,0,0
6/12/04,,80,62,0.37,0,0
6/13/04,,82,68,0,0,0
6/14/04,,85,66,0.55,0,0
6/15/04,,78,64,0,0,0
6/16/04,,83,64,0,0,0
6/17/04,,82,64,0,0,0
6/18/04,,82,63,0,0,0
6/19/04,,65,54,0,0,0
6/20/04,,74,53,0,0,0
6/21/04,,70,61,0.42,0,0
6/22/04,,73,60,0,0,0
6/23/04,,83,58,0.01,0,0
6/24/04,,71,55,0.06,0,0
6/25/04,,72,55,0,0,0
6/26/04,,76,55,0,0,0
6/27/04,,79,59,0,0,0
6/28/04,,72,60,0.09,0,0
6/29/04,,82,58,0,0,0
6/30/04,,83,63,0,0,0
7/1/04,,85,64,0,0,0
7/2/04,,83,65,0,0,0
7/3/04,,85,70,0.73,0,0
7/4/04,,83,71,0.03,0,0
7/5/04,,74,64,0.12,0,0
7/6/04,,85,66,1.57,0,0
7/7/04,,70,60,0.02,0,0
7/8/04,,77,56,0,0,0
7/9/04,,77,63,1,0,0
7/10/04,,82,65,0,0,0
7/11/04,,87,67,0,0,0
7/12/04,,88,70,0,0,0
7/13/04,,86,71,0,0,0
7/14/04,,81,67,0,0,0
7/15/04,,84,63,0,0,0
7/16/04,,84,67,0.02,0,0
7/17/04,,76,66,0.02,0,0
7/18/04,,80,65,0,0,0
7/19/04,,83,64,0,0,0
7/20/04,,90,72,0,0,0
7/21/04,,87,75,0.57,0,0
7/22/04,,92,69,0.13,0,0
7/23/04,,72,63,0,0,0
7/24/04,,73,61,0,0,0
7/25/04,,73,65,0,0,0
7/26/04,,75,61,0.06,0,0
7/27/04,,80,61,0,0,0
7/28/04,,83,60,0,0,0
7/29/04,,83,65,0,0,0
7/30/04,,74,65,0.19,0,0
7/31/04,,84,65,0,0,0
8/1/04,,89,64,0,0,0
8/2/04,,88,72,0,0,0
8/3/04,,90,68,1.2,0,0
8/4/04,,75,67,0.25,0,0
8/5/04,,72,63,0,0,0
8/6/04,,75,56,0,0,0
8/7/04,,78,58,0,0,0
8/8/04,,81,63,0,0,0
8/9/04,,86,66,0,0,0
8/10/04,,69,60,0,0,0
8/11/04,,63,55,0.01,0,0
8/12/04,,62,51,0.01,0,0
8/13/04,,69,53,0,0,0
8/14/04,,71,54,0,0,0
8/15/04,,74,54,0,0,0
8/16/04,,79,56,0,0,0
8/17/04,,83,63,0.22,0,0
8/18/04,,77,65,0.16,0,0
8/19/04,,73,61,0,0,0
8/20/04,,74,59,0,0,0
8/21/04,,75,59,0,0,0
8/22/04,,82,56,0,0,0
8/23/04,,80,65,0,0,0
8/24/04,,81,69,0.71,0,0
8/25/04,,75,67,0.43,0,0
8/26/04,,83,68,0.12,0,0
8/27/04,,84,70,0.33,0,0
8/28/04,,78,60,1.57,0,0
8/29/04,,68,58,0,0,0
8/30/04,,76,54,0,0,0
8/31/04,,80,60,0,0,0
9/1/04,,83,63,0,0,0
9/2/04,,84,67,0,0,0
9/3/04,,84,69,0,0,0
9/4/04,,84,68,0,0,0
9/5/04,,86,70,0,0,0
9/6/04,,80,62,0.01,0,0
9/7/04,,73,58,0,0,0
9/8/04,,71,63,0,0,0
9/9/04,,73,58,0,0,0
9/10/04,,80,56,0,0,0
9/11/04,,82,63,0,0,0
9/12/04,,85,61,0,0,0
9/13/04,,87,65,0,0,0
9/14/04,,86,68,0,0,0
9/15/04,,87,67,0.84,0,0
9/16/04,,74,62,0.01,0,0
9/17/04,,69,62,0,0,0
9/18/04,,76,56,0,0,0
9/19/04,,78,60,0,0,0
9/20/04,,79,56,0,0,0
9/21/04,,83,59,0,0,0
9/22/04,,83,57,0,0,0
9/23/04,,86,62,0,0,0
9/24/04,,81,63,0,0,0
9/25/04,,73,55,0,0,0
9/26/04,,71,51,0,0,0
9/27/04,,74,50,0,0,0
9/28/04,,67,53,0,0,0
9/29/04,,66,48,0,0,0
9/30/04,,71,44,0,0,0
10/1/04,,74,52,0.54,0,0
10/2/04,,58,40,0.05,0,0
10/3/04,,69,39,0,0,0
10/4/04,,59,40,0,0,0
10/5/04,,60,38,0,0,0
10/6/04,,74,46,0,0,0
10/7/04,,78,52,0,0,0
10/8/04,,69,62,0.35,0,0
10/9/04,,70,50,0,0,0
10/10/04,,62,45,0,0,0
10/11/04,,61,46,0,0,0
10/12/04,,60,47,0,0,0
10/13/04,,64,51,0,0,0
10/14/04,,57,48,0.14,0,0
10/15/04,,53,45,0.04,0,0
10/16/04,,46,38,0,0,0
10/17/04,,54,31,0,0,0
10/18/04,,50,42,0,0,0
10/19/04,,54,49,0,0,0
10/20/04,,54,51,0.01,0,0
10/21/04,,59,49,0,0,0
10/22/04,,64,47,0,0,0
10/23/04,,76,54,1.03,0,0
10/24/04,,67,48,0,0,0
10/25/04,,76,45,0,0,0
10/26/04,,64,54,0.01,0,0
10/27/04,,65,54,0,0,0
10/28/04,,62,50,0,0,0
10/29/04,,78,62,0.18,0,0
10/30/04,,71,49,0.07,0,0
10/31/04,,57,45,0,0,0
11/1/04,,51,49,1.2,0,0
11/2/04,,50,46,0.01,0,0
11/3/04,,53,46,0.3,0,0
11/4/04,,51,41,0.7,0,0
11/5/04,,54,35,0,0,0
11/6/04,,65,43,0,0,0
11/7/04,,58,40,0,0,0
11/8/04,,47,33,0,0,0
11/9/04,,53,39,0,0,0
11/10/04,,62,46,0,0,0
11/11/04,,53,39,0,0,0
11/12/04,,47,37,0,0,0
11/13/04,,46,31,0,0,0
11/14/04,,50,31,0,0,0
11/15/04,,52,36,0.07,0,0
11/16/04,,56,47,0,0,0
11/17/04,,63,54,0.02,0,0
11/18/04,,64,50,0.3,0,0
11/19/04,,57,49,0.38,0,0
11/20/04,,54,44,0.03,0,0
11/21/04,,47,35,0,0,0
11/22/04,,48,36,0,0,0
11/23/04,,53,44,0.01,0,0
11/24/04,,45,31,0.75,1.9,2
11/25/04,,33,23,0,0,2
11/26/04,,47,31,0.03,0,0
11/27/04,,47,37,0.52,0,0
11/28/04,,43,34,0,0,0
11/29/04,,39,34,0.1,0,0
11/30/04,,41,33,0.6,0.6,1
12/1/04,,33,27,0.04,0.7,2
12/2/04,,40,28,0,0,0
12/3/04,,37,25,0,0,0
12/4/04,,45,34,0,0,0
12/5/04,,47,29,0.07,0,0
12/6/04,,51,40,0.13,0,0
12/7/04,,50,41,1.26,0,0
12/8/04,,43,37,0,0,0
12/9/04,,52,39,0,0,0
12/10/04,,46,39,0.09,0,0
12/11/04,,39,33,0.02,0,0
12/12/04,,44,33,0,0,0
12/13/04,,33,20,0,0,0
12/14/04,,27,16,0,0,0
12/15/04,,37,19,0,0,0
12/16/04,,44,29,0,0,0
12/17/04,,34,22,0,0,0
12/18/04,,40,20,0.03,0.7,1
12/19/04,,20,4,0,0,0
12/20/04,,28,10,0,0,0
12/21/04,,34,15,0,0,0
12/22/04,,15,9,0,0,0
12/23/04,,19,6,0,0,0
12/24/04,,11,-2,0,0,0
12/25/04,,20,10,0.01,0.3,0
12/26/04,,25,15,0,0,0
12/27/04,,26,17,0,0,0
12/28/04,,42,23,0,0,0
12/29/04,,41,27,0,0,0
12/30/04,,56,34,0.1,0,0
12/31/04,,57,32,0,0,0
1/1/05,,43,28,0.85,0,0
1/2/05,,55,35,0.08,0,0
1/3/05,,37,35,0.57,0,0
1/4/05,,37,32,0.12,0.6,1
1/5/05,,32,26,0.63,6.8,8
1/6/05,,28,15,0.14,1.8,9
1/7/05,,28,13,0,0,8
1/8/05,,28,25,0.01,0.1,8
1/9/05,,35,26,0,0,7
1/10/05,,35,31,0.04,0.1,6
1/11/05,,36,32,0.15,0.3,4
1/12/05,,62,35,0.75,0,0
1/13/05,,52,17,0.96,0.9,1
1/14/05,,17,5,0,0,1
1/15/05,,16,6,0,0,0
1/16/05,,15,5,0,0,0
1/17/05,,12,3,0,0,0
1/18/05,,23,2,0.08,1.6,2
1/19/05,,35,23,0,0,1
1/20/05,,27,23,0.07,1.2,2
1/21/05,,24,16,0.29,3.8,6
1/22/05,,22,13,0.5,9.1,14
1/23/05,,22,10,0,0,13
1/24/05,,33,20,0,0,11
1/25/05,,44,27,0,0,8
1/26/05,,36,21,0.05,1.4,9
1/27/05,,23,13,0.03,1.4,9
1/28/05,,29,8,0,0,8
1/29/05,,36,23,0,0,8
1/30/05,,35,25,0,0,7
1/31/05,,34,22,0,0,5
2/1/05,,33,26,0,0,5
2/2/05,,35,22,0,0,5
2/3/05,,44,21,0,0,3
2/4/05,,51,27,0,0,1
2/5/05,,55,36,0,0,1
2/6/05,,47,41,0.02,0,0
2/7/05,,45,34,0.23,0,0
2/8/05,,34,26,0.01,0,0
2/9/05,,31,24,0.02,0.6,0
2/10/05,,33,21,0,0,0
2/11/05,,42,23,0.01,0.2,0
2/12/05,,51,31,0,0,0
2/13/05,,45,36,0.75,0,0
2/14/05,,50,38,0.18,0,0
2/15/05,,44,34,0.36,0,0
2/16/05,,34,26,0,0,0
2/17/05,,27,19,0,0,0
2/18/05,,26,12,0,0,0
2/19/05,,41,21,0,0,0
2/20/05,,39,31,0.3,0.9,0
2/21/05,,37,33,0,0,0
2/22/05,,35,26,0.01,0.2,0
2/23/05,,36,21,0,0,0
2/24/05,,37,29,0,0,0
2/25/05,,42,30,0,0,0
2/26/05,,35,28,0,0,0
2/27/05,,40,27,0.1,0,0
2/28/05,,36,26,0.42,1.7,1
3/1/05,,27,20,0,0,0
3/2/05,,28,14,0,0,0
3/3/05,,35,16,0,0,0
3/4/05,,45,24,0.04,0,0
3/5/05,,42,34,0,0,0
3/6/05,,64,36,0,0,0
3/7/05,,56,27,0.01,0,0
3/8/05,,30,19,0,0,0
3/9/05,,31,18,0,0,0
3/10/05,,37,21,0.15,1.7,1
3/11/05,,36,26,0.04,0.9,0
3/12/05,,34,18,0,0,0
3/13/05,,34,16,0,0,0
3/14/05,,38,25,0,0,0
3/15/05,,42,22,0,0,0
3/16/05,,51,27,0,0,0
3/17/05,,39,30,0.03,0.9,0
3/18/05,,50,32,0.02,0,0
3/19/05,,50,34,0.1,0,0
3/20/05,,42,29,0,0,0
3/21/05,,39,27,0,0,0
3/22/05,,42,33,0.05,0,0
3/23/05,,41,32,0.05,0,0
3/24/05,,50,27,0.18,0,0
3/25/05,,38,33,0.37,0.7,0
3/26/05,,43,32,0.01,0,0
3/27/05,,48,29,0,0,0
3/28/05,,59,32,0,0,0
3/29/05,,69,39,0,0,0
3/30/05,,77,55,0.71,0,0
3/31/05,,58,43,0,0,0
4/1/05,,54,40,0.15,0,0
4/2/05,,56,39,0.03,0,0
4/3/05,,62,34,0,0,0
4/4/05,,68,42,0,0,0
4/5/05,,76,53,0,0,0
4/6/05,,79,50,0.02,0,0
4/7/05,,53,42,0.01,0,0
4/8/05,,60,41,0,0,0
4/9/05,,66,43,0,0,0
4/10/05,,78,50,0,0,0
4/11/05,,79,56,0,0,0
4/12/05,,56,43,0.68,0,0
4/13/05,,54,39,0,0,0
4/14/05,,62,41,0,0,0
4/15/05,,63,39,0,0,0
4/16/05,,74,44,0,0,0
4/17/05,,79,53,0,0,0
4/18/05,,83,51,0,0,0
4/19/05,,82,60,0,0,0
4/20/05,,71,45,0.03,0,0
4/21/05,,58,45,0,0,0
4/22/05,,48,37,0.69,0,0
4/23/05,,41,35,0,0,0
4/24/05,,53,34,0,0,0
4/25/05,,66,39,0,0,0
4/26/05,,57,43,0,0,0
4/27/05,,56,42,0,0,0
4/28/05,,56,42,0,0,0
4/29/05,,52,44,0,0,0
4/30/05,,58,38,0.02,0,0
5/1/05,,50,36,0,0,0
5/2/05,,44,35,0,0,0
5/3/05,,51,33,0,0,0
5/4/05,,63,37,0,0,0
5/5/05,,70,45,0,0,0
5/6/05,,75,53,0,0,0
5/7/05,,62,46,0,0,0
5/8/05,,85,48,0,0,0
5/9/05,,76,63,0.21,0,0
5/10/05,,84,59,0,0,0
5/11/05,,65,45,0.2,0,0
5/12/05,,55,43,0.17,0,0
5/13/05,,74,48,0.43,0,0
5/14/05,,65,47,0.01,0,0
5/15/05,,54,44,0,0,0
5/16/05,,58,44,0,0,0
5/17/05,,72,50,0,0,0
5/18/05,,79,58,0,0,0
5/19/05,,74,53,0.72,0,0
5/20/05,,69,51,0,0,0
5/21/05,,74,48,0,0,0
5/22/05,,81,61,0,0,0
5/23/05,,70,51,0,0,0
5/24/05,,67,49,0,0,0
5/25/05,,68,50,0,0,0
5/26/05,,74,56,0,0,0
5/27/05,,71,52,0.04,0,0
5/28/05,,69,51,0,0,0
5/29/05,,71,49,0,0,0
5/30/05,,72,50,0,0,0
5/31/05,,73,51,0,0,0
6/1/05,,79,57,0,0,0
6/2/05,,73,61,0.06,0,0
6/3/05,,71,61,0,0,0
6/4/05,,87,62,0.65,0,0
6/5/05,,90,72,0,0,0
6/6/05,,91,66,0,0,0
6/7/05,,93,68,0.15,0,0
6/8/05,,91,72,0,0,0
6/9/05,,89,68,0,0,0
6/10/05,,89,76,0,0,0
6/11/05,,88,73,0,0,0
6/12/05,,81,72,0,0,0
6/13/05,,91,71,0,0,0
6/14/05,,80,67,0.1,0,0
6/15/05,,73,57,0,0,0
6/16/05,,78,56,0,0,0
6/17/05,,70,57,0,0,0
6/18/05,,71,54,0,0,0
6/19/05,,77,55,0,0,0
6/20/05,,84,59,0,0,0
6/21/05,,90,67,0,0,0
6/22/05,,83,67,0,0,0
6/23/05,,93,66,0,0,0
6/24/05,,98,76,0,0,0
6/25/05,,90,74,0,0,0
6/26/05,,95,71,0,0,0
6/27/05,,96,76,0,0,0
6/28/05,,94,76,0,0,0
6/29/05,,88,77,0.06,0,0
6/30/05,,91,70,0.05,0,0
7/1/05,,77,62,0,0,0
7/2/05,,74,61,0,0,0
7/3/05,,86,62,0,0,0
7/4/05,,90,70,0.06,0,0
7/5/05,,87,64,0,0,0
7/6/05,,79,65,0,0,0
7/7/05,,80,68,0,0,0
7/8/05,,84,64,0,0,0
7/9/05,,87,63,0,0,0
7/10/05,,90,68,0,0,0
7/11/05,,90,72,0,0,0
7/12/05,,85,71,0.06,0,0
7/13/05,,87,74,0,0,0
7/14/05,,88,73,0,0,0
7/15/05,,86,72,0,0,0
7/16/05,,90,73,0,0,0
7/17/05,,96,75,0,0,0
7/18/05,,92,76,0.07,0,0
7/19/05,,91,69,0,0,0
7/20/05,,92,71,0.3,0,0
7/21/05,,92,74,0,0,0
7/22/05,,85,71,0,0,0
7/23/05,,84,71,0,0,0
7/24/05,,104,78,0,0,0
7/25/05,,89,72,0.71,0,0
7/26/05,,87,66,0.86,0,0
7/27/05,,75,62,0.01,0,0
7/28/05,,80,58,0,0,0
7/29/05,,83,63,0,0,0
7/30/05,,86,65,0,0,0
7/31/05,,89,72,0,0,0
8/1/05,,93,70,0,0,0
8/2/05,,92,74,0,0,0
8/3/05,,93,76,0,0,0
8/4/05,,91,77,0,0,0
8/5/05,,83,71,0,0,0
8/6/05,,84,64,0,0,0
8/7/05,,90,66,0,0,0
8/8/05,,93,70,0,0,0
8/9/05,,95,71,0,0,0
8/10/05,,88,71,0.27,0,0
8/11/05,,77,70,0.51,0,0
8/12/05,,85,73,0.03,0,0
8/13/05,,77,68,0.36,0,0
8/14/05,,76,65,0,0,0
8/15/05,,80,63,0,0,0
8/16/05,,83,67,0,0,0
8/17/05,,84,64,0,0,0
8/18/05,,84,73,0.07,0,0
8/19/05,,88,70,0,0,0
8/20/05,,86,70,0.2,0,0
8/21/05,,82,66,0,0,0
8/22/05,,72,63,0,0,0
8/23/05,,73,61,0,0,0
8/24/05,,77,67,0,0,0
8/25/05,,81,65,0,0,0
8/26/05,,84,68,0,0,0
8/27/05,,85,70,0,0,0
8/28/05,,88,66,0,0,0
8/29/05,,84,68,0,0,0
8/30/05,,82,66,0,0,0
8/31/05,,77,64,0,0,0
9/1/05,,85,66,0,0,0
9/2/05,,84,62,0,0,0
9/3/05,,81,59,0,0,0
9/4/05,,83,61,0,0,0
9/5/05,,87,65,0,0,0
9/6/05,,87,67,0,0,0
9/7/05,,90,70,0,0,0
9/8/05,,82,69,0,0,0
9/9/05,,86,65,0,0,0
9/10/05,,92,70,0,0,0
9/11/05,,90,72,0,0,0
9/12/05,,91,70,0,0,0
9/13/05,,95,72,0,0,0
9/14/05,,76,66,0.15,0,0
9/15/05,,70,63,0.67,0,0
9/16/05,,69,56,0.09,0,0
9/17/05,,75,54,0,0,0
9/18/05,,82,60,0,0,0
9/19/05,,86,66,0.73,0,0
9/20/05,,82,62,0,0,0
9/21/05,,88,62,0,0,0
9/22/05,,89,66,0.28,0,0
9/23/05,,68,63,0,0,0
9/24/05,,73,64,0.02,0,0
9/25/05,,74,69,0.13,0,0
9/26/05,,69,57,0.02,0,0
9/27/05,,75,52,0,0,0
9/28/05,,75,50,0.59,0,0
9/29/05,,62,44,0,0,0
9/30/05,,71,45,0,0,0
10/1/05,,79,53,0,0,0
10/2/05,,83,60,0.08,0,0
10/3/05,,87,71,0.01,0,0
10/4/05,,89,71,0,0,0
10/5/05,,85,69,0,0,0
10/6/05,,72,48,0,0,0
10/7/05,,54,44,0,0,0
10/8/05,,54,44,0,0,0
10/9/05,,59,50,0,0,0
10/10/05,,64,49,0,0,0
10/11/05,,60,57,0,0,0
10/12/05,,63,56,0,0,0
10/13/05,,73,51,0,0,0
10/14/05,,76,51,0,0,0
10/15/05,,68,48,0,0,0
10/16/05,,62,43,0,0,0
10/17/05,,76,46,0.01,0,0
10/18/05,,72,47,0,0,0
10/19/05,,63,51,0,0,0
10/20/05,,54,50,0.02,0,0
10/21/05,,58,48,0,0,0
10/22/05,,55,39,0,0,0
10/23/05,,48,34,0.15,0,0
10/24/05,,50,41,0.33,0,0
10/25/05,,53,41,0.25,0,0
10/26/05,,52,38,0,0,0
10/27/05,,53,39,0.05,0,0
10/28/05,,57,35,0,0,0
10/29/05,,60,36,0,0,0
10/30/05,,65,41,0,0,0
10/31/05,,57,50,0.24,0,0
